GeneID;Base.mean;log2.FC.;StdErr;Wald.Stats;P.value;P.adj
7073;809.579225;-0.032581784;0.446782774;-0.072925337;0.941865532;0.999950567
9531;131.303685;0.318106603;0.634175946;0.501606227;0.615944539;0.999950567
22876;626.0933055;0.104324555;0.348842885;0.299058859;0.764895136;0.999950567
79892;1534.422807;0.072797603;0.261278109;0.278621134;0.780535592;0.999950567
11196;990.1294844;-0.046500351;0.335319752;-0.138674655;0.889707247;0.999950567
55717;2318.085423;0.015939342;0.264032754;0.060368806;0.951861902;0.999950567
2263;1144.645116;0.865217457;0.583774508;1.482109009;0.138311292;0.999950567
11101;1206.221507;0.267381781;0.428299505;0.624286926;0.532439169;0.999950567
100130887;7.205798675;-0.294623391;0.773835389;-0.380731348;0.703402605;0.999950567
54780;891.8104089;0.278218807;0.288981332;0.962757024;0.335669472;0.999950567
10579;848.0584044;0.679185399;0.621201077;1.093342276;0.274243548;0.999950567
118663;5.851870402;0.120599027;0.970739195;0.12423422;0.901129828;0.999950567
59338;1540.454997;-0.180763858;0.40915543;-0.441797528;0.658635728;0.999950567
5654;241.2145466;0.572566691;0.359602;1.592223319;0.111334535;0.999950567
196792;30.0064643;0.052369112;0.509121461;0.102861725;0.918072716;0.999950567
399815;28.71381375;0.079552665;0.520326251;0.15288997;0.878485046;0.999950567
80007;164.0768166;0.187114078;0.245884405;0.760983919;0.446666672;0.999950567
118672;68.33611964;0.181548576;0.37774564;0.480610646;0.630793248;0.999950567
64376;290.2408117;0.079186176;0.458283007;0.17278881;0.862817433;0.999950567
36;682.8042822;0.321989177;0.493984882;0.651819902;0.514517361;0.999950567
9184;2001.553367;-0.359415088;0.322850006;-1.113257185;0.265597989;0.999950567
119587;90.02467111;-1.842421089;0.837765054;-2.199209766;0.02786301;0.999950567
51363;940.2687798;-0.10914822;0.590635851;-0.184797824;0.853387615;0.999950567
4942;34465.55165;-0.749591247;0.879011487;-0.852766156;0.393788996;0.999950567
64077;202.2757503;-0.744530243;0.326676226;-2.27910752;0.022660675;0.999950567
101927944;52.40221636;0.361944894;0.563244882;0.642606628;0.520479382;0.999950567
399818;482.4211178;0.207734254;0.315548598;0.65832729;0.510327846;0.999950567
23172;404.8843853;-0.541387919;0.480899837;-1.125781041;0.260258211;0.999950567
54764;1279.129012;0.076212867;0.287732141;0.264874362;0.791106249;0.999950567
1488;1240.900453;0.342513618;0.398777965;0.858908085;0.390391228;0.999950567
100423041;6.473372291;1.204857596;0.805141825;1.496453865;0.134535422;0.999950567
283038;4.610880529;-0.261861573;0.9056177;-0.289152446;0.772464721;0.999950567
399821;5.723518604;-1.051371592;0.722900922;-1.454378547;0.145841384;0.999950567
26098;816.2535504;0.161430074;0.254217827;0.6350069;0.525423915;0.999950567
101927983;15.24100161;0.155248563;0.568960497;0.272863519;0.784958131;0.999950567
118856;19.44192792;-0.292646188;0.721762912;-0.405460273;0.685139214;0.999950567
7390;529.0619768;-0.165497179;0.367013899;-0.450928914;0.652040784;0.999950567
100616327;3.740261576;1.749062822;0.963799754;1.814757488;0.069561186;0.999950567
56647;516.7691115;0.145773151;0.254469923;0.572850217;0.566746114;0.999950567
55760;981.8386491;0.578586822;0.521241471;1.110016863;0.26699176;0.999950567
92565;67.24188239;0.380080299;0.591557949;0.642507296;0.520543853;0.999950567
8038;95.6415128;-0.706253413;0.590015744;-1.197007742;0.231303537;0.999950567
1793;2758.527742;0.322546003;0.489870623;0.658430998;0.510261223;0.999950567
642938;161.5178383;0.318252676;0.531563978;0.598710013;0.549366279;0.999950567
119467;2587.732865;-0.308134172;0.725679727;-0.424614552;0.671117683;0.999950567
5791;1104.062866;-0.000616852;0.255078586;-0.002418283;0.998070491;0.999950567
4288;2182.208578;0.42721936;0.51313442;0.832568121;0.405088344;0.999950567
4255;396.1845148;0.161218968;0.381312676;0.422799918;0.672441248;0.999950567
105378559;48.74356543;-0.367628002;0.716967952;-0.512753744;0.60812359;0.999950567
253738;11.59868199;-0.709372482;0.781027779;-0.908255124;0.363743446;0.999950567
387723;42.23841855;0.296150703;0.376028435;0.787575288;0.430945174;0.999950567
119437;53.00526939;0.0743737;0.459200163;0.161963574;0.871334538;0.999950567
10539;695.9270412;-0.018793736;0.322470698;-0.058280445;0.953525243;0.999950567
101927435;4.158685656;0.25416236;0.897009124;0.28334423;0.776912975;0.999950567
55844;921.3441064;0.1571496;0.253449207;0.620043764;0.535228975;0.999950567
664;329.5980718;0.252850143;0.581717672;0.434661272;0.663808313;0.999950567
282973;11.9493371;0.21577671;0.669890873;0.322107255;0.747371442;0.999950567
10570;15.17982794;-0.401428736;0.829492161;-0.483945183;0.628424773;0.999950567
282974;81.49167096;0.106111206;0.304983578;0.347924325;0.727897017;0.999950567
80313;191.0188708;0.5230264;0.517018109;1.011621045;0.311719279;0.999950567
170394;373.5315981;0.241986228;0.343825924;0.703804488;0.481554539;0.999950567
170393;3.615473518;0.85180048;0.851090958;1.000833662;0.316907232;0.999950567
3632;826.3457199;-0.003031354;0.382198156;-0.007931367;0.993671751;0.999950567
54777;4.319938591;1.652595115;1.400143908;1.180303757;0.237879424;0.999950567
85442;14.37353561;-0.19619632;1.034001276;-0.189744757;0.849509147;0.999950567
27287;10.75119382;0.064253545;0.951869359;0.067502482;0.946181686;0.999950567
101;737.244099;-0.714452237;0.725703319;-0.984496306;0.324871547;0.999950567
10844;1609.524031;0.088099326;0.193276031;0.455821272;0.648518506;0.999950567
118472;192.9401253;-0.579755894;0.405661525;-1.42916165;0.152957777;0.999950567
118471;9152.998824;-1.614068341;0.908115974;-1.777381289;0.075505527;0.999950567
282969;1302.997668;-0.410364558;0.698283671;-0.587676005;0.556749785;0.999950567
1892;4170.219101;-0.226194438;0.515048368;-0.439171254;0.660537452;0.999950567
196743;319.6640734;-0.371999142;0.496106424;-0.749837381;0.453352652;0.999950567
92170;575.5417608;0.347423803;0.351376079;0.988752008;0.32278449;0.999950567
503542;228.4217838;0.3770177;0.42421864;0.888734404;0.374145837;0.999950567
619207;102.2361899;0.727702995;0.578197679;1.258571283;0.208185225;0.999950567
1571;7.690541942;-0.452837021;0.791705948;-0.571976277;0.567338046;0.999950567
399833;4.741291091;-0.314128797;1.112513417;-0.282359558;0.777667822;0.999950567
113746;6.083841538;-0.302586754;1.177641066;-0.256943106;0.797222693;0.999950567
51272;531.416982;-0.604693349;0.371283592;-1.628656266;0.103385806;0.999950567
60626;1584.487649;0.062500467;0.289561753;0.215845035;0.829108543;0.999950567
23410;296.3660556;-0.00282439;0.256034332;-0.011031295;0.991198478;0.999950567
5719;1746.921201;0.157701568;0.36715898;0.429518482;0.667545947;0.999950567
171389;2046.246757;-0.227751032;0.87922711;-0.259035497;0.795607852;0.999950567
80162;1961.94434;-0.337770452;0.695945496;-0.485340381;0.627434916;0.999950567
387733;7.687186334;0.400136494;0.794308528;0.503754499;0.614433906;0.999950567
10581;177.3229496;-0.950330323;0.739950711;-1.284315709;0.199031512;0.999950567
8519;1613.302556;-0.243594291;0.542657499;-0.448891412;0.653509992;0.999950567
10410;388.2763348;-1.376236379;0.8003183;-1.719611282;0.085503124;0.999950567
338707;51.93661835;-0.554236119;0.716521925;-0.773508947;0.439221236;0.999950567
11187;1992.010465;0.325776315;0.584892088;0.556985334;0.57753745;0.999950567
59307;684.555793;-0.29682568;0.336310192;-0.882594959;0.377455153;0.999950567
338440;2369.404129;-0.078852452;0.370239378;-0.212976945;0.831344945;0.999950567
81490;74.42562926;0.378894855;0.388608651;0.975003654;0.329558448;0.999950567
6050;13.31659127;-0.014146023;0.945342007;-0.014963921;0.988060964;0.999950567
115399;5.179555001;1.53753245;1.222819888;1.257366244;0.208621047;0.999950567
3265;5.171728708;-1.771659508;1.31373477;-1.348567114;0.177476049;0.999950567
256329;9.221435501;-0.58373998;0.72702733;-0.802913393;0.422024794;0.999950567
8045;97.50340185;0.442669457;0.5083861;0.870734775;0.383898986;0.999950567
100506211;22.20336786;1.27875478;0.713343065;1.792622432;0.073033317;0.999950567
57661;15.49398765;-0.753700776;0.999050536;-0.754417068;0.450598826;0.999950567
3665;18.91591622;-1.545336168;0.787456876;-1.962439106;0.049711384;0.999950567
10522;194.3994814;-0.490051346;0.249171423;-1.966723715;0.049215071;0.999950567
283232;273.6230317;-0.495585779;0.322573567;-1.536349626;0.124452654;0.999950567
64787;3068.708612;0.05616425;0.580462769;0.096757714;0.922918806;0.999950567
6888;2329.313857;-0.031616098;0.453638317;-0.069694506;0.944436815;0.999950567
347862;700.99548;0.137780932;0.317081856;0.434527961;0.663905095;0.999950567
171391;33.9789914;0.402364621;0.459303264;0.876032573;0.381012326;0.999950567
105369190;58.42101456;-0.110561685;0.668278628;-0.165442498;0.868595706;0.999950567
51286;18.1501188;-0.288707086;0.676302732;-0.426890314;0.669459221;0.999950567
101927423;6.899080025;-0.235410617;0.87827392;-0.268037809;0.788670216;0.999950567
55367;251.6339871;0.119718312;0.466906234;0.25640761;0.797636112;0.999950567
6181;6012.670125;-1.122784835;0.572761653;-1.960300292;0.049960702;0.999950567
619565;11.15749253;0.383979926;0.601809171;0.638042662;0.523445909;0.999950567
57104;427.6833898;-0.655122476;0.457814273;-1.430978706;0.152436318;0.999950567
283229;326.8235979;0.657246863;0.409749799;1.604019976;0.10870965;0.999950567
977;3744.901768;0.129625626;0.549032473;0.236098287;0.813356403;0.999950567
5441;465.0182175;-0.647383872;0.450270356;-1.437767031;0.150500167;0.999950567
7106;371.7231827;-0.22325433;0.477685014;-0.467367247;0.640237152;0.999950567
66005;583.432537;0.121774241;0.268693153;0.453209319;0.650398023;0.999950567
161;48.74326173;-0.283944212;0.427241502;-0.664598852;0.506307104;0.999950567
4583;2993.445508;-1.287527793;0.967758672;-1.330422377;0.183379146;0.999950567
54472;592.3070128;-0.409504572;0.423054187;-0.967971916;0.333058396;0.999950567
255512;17.36124003;-0.007496585;0.534095961;-0.014036027;0.988801239;0.999950567
9024;35.74488657;-0.177875803;0.693045641;-0.256658137;0.797442691;0.999950567
81532;568.4641525;-0.100139839;0.270390843;-0.370352182;0.711120098;0.999950567
402778;22.55800263;-0.255807301;0.553745597;-0.461958167;0.64411132;0.999950567
1509;9016.072454;-0.764733973;0.323068843;-2.367092929;0.017928431;0.999950567
90019;37.8229275;-1.596894398;0.76627492;-2.083970591;0.037162842;0.999950567
7136;18.80198099;-0.582057763;1.009050915;-0.576836862;0.564049665;0.999950567
4046;1096.113802;-0.825625775;0.680879974;-1.212586368;0.225288003;0.999950567
100423021;3.450239965;0.303563029;1.583864024;0.191659779;0.848008713;0.999950567
7140;16.41259377;-1.279896369;1.282233193;-0.998177536;0.318193277;0.999950567
6150;103.1272104;-0.373880641;0.49760563;-0.751359347;0.452436422;0.999950567
430;124.8146675;0.265482668;0.507435179;0.523185381;0.600845253;0.999950567
29125;123.4520002;-0.684485957;0.942460442;-0.72627553;0.467669877;0.999950567
10077;103.7458654;-0.457527148;0.944034909;-0.484650667;0.627924167;0.999950567
975;1450.560556;-0.510055359;0.509995435;-1.0001175;0.317253648;0.999950567
10078;694.1089902;-0.150064084;0.309003442;-0.485638876;0.627223228;0.999950567
29850;213.5625152;-0.494266602;0.441026862;-1.120717682;0.262408053;0.999950567
3784;267.3556517;0.547413593;0.379319061;1.443148128;0.148978748;0.999950567
10984;3023.675799;0.591314024;0.375907288;1.573031549;0.115711513;0.999950567
5003;24.23164176;-0.517334442;0.628867408;-0.822644703;0.410710069;0.999950567
5002;170.1079596;0.300261668;0.524776532;0.572170534;0.567206448;0.999950567
4676;108.3165297;-0.847974102;0.537601013;-1.577329807;0.114719657;0.999950567
833;46.83913072;0.089672684;0.592723422;0.151289253;0.879747547;0.999950567
114879;501.2484555;-0.176664981;0.374350097;-0.471924496;0.636980683;0.999950567
7748;597.2897156;0.157137739;0.266527595;0.589573995;0.555476291;0.999950567
650368;22.78522098;0.346285964;0.853008463;0.405958415;0.684773155;0.999950567
10821;12.14974075;0.401068706;0.825621678;0.485777828;0.627124696;0.999950567
105376525;11.17211103;-0.211506766;0.667334635;-0.316942587;0.751287167;0.999950567
105376526;122.035682;0.244066671;0.655941201;0.372086203;0.709828668;0.999950567
101927708;32.34819366;0.24240195;0.796713374;0.304252392;0.760935612;0.999950567
417;5.344488203;1.123408177;0.902605135;1.244628613;0.213268298;0.999950567
57053;52.57422382;0.561003891;0.48249988;1.162702654;0.244950165;0.999950567
4928;3039.642694;0.159794705;0.1893216;0.844038424;0.398647935;0.999950567
27315;306.272782;-0.239531893;0.235518965;-1.017038662;0.309135038;0.999950567
391;250.2265025;-1.197216944;0.57712644;-2.074444804;0.03803802;0.999950567
6786;748.2802928;-0.185974498;0.495282913;-0.375491449;0.707295005;0.999950567
6240;1869.509139;0.049490609;0.32390353;0.152794288;0.878560503;0.999950567
6737;734.9076072;-0.079732617;0.326677718;-0.244071182;0.807175691;0.999950567
390037;4.285927855;0.419554468;0.800442638;0.524153072;0.600172078;0.999950567
55128;327.9912003;0.276846294;0.257616752;1.074643989;0.28253415;0.999950567
143503;66.6210174;0.762525775;0.709347944;1.074967202;0.282389412;0.999950567
3043;210.0952949;-0.5404106;0.887963486;-0.60859552;0.542792575;0.999950567
143630;9.291677756;-0.376505775;0.959521869;-0.392388946;0.694770852;0.999950567
101927763;8.479757452;-0.30415235;1.051940913;-0.289134443;0.772478497;0.999950567
340980;3.609172918;0.622015053;1.411280993;0.440745008;0.659397609;0.999950567
117854;29.04470256;-0.349418035;0.505228625;-0.691603795;0.489186178;0.999950567
53840;3.767756593;0.094106674;0.93341037;0.100820258;0.919693146;0.999950567
85363;738.34774;0.031403122;0.29459232;0.106598577;0.915107447;0.999950567
10346;2421.262694;-0.198681827;0.58058151;-0.342211772;0.732191527;0.999950567
390072;17.67402225;0.674310778;0.989567848;0.681419449;0.49560612;0.999950567
387748;3.634397332;1.028266521;1.635082388;0.628877498;0.529429259;0.999950567
196335;3.719646172;0.796621454;1.530550546;0.52048033;0.602728834;0.999950567
120787;9.144612412;-0.26798304;0.705062917;-0.380083867;0.703883161;0.999950567
160298;91.67160597;0.495993884;0.466725675;1.062709662;0.287913638;0.999950567
84067;1260.410651;-0.218635504;0.354244046;-0.617188931;0.537110116;0.999950567
1262;4.242442238;-0.639337025;0.832769759;-0.767723633;0.442651392;0.999950567
112464;119.0166977;0.009582219;0.492597222;0.019452443;0.984480175;0.999950567
322;251.6139271;-0.632232247;0.706099371;-0.89538707;0.37058021;0.999950567
3263;18.45119793;0.418100048;0.504262607;0.829131571;0.407029961;0.999950567
10612;488.3168581;-0.459433991;0.371921139;-1.235299482;0.216719067;0.999950567
23647;1104.072744;0.215631063;0.393450036;0.548051959;0.583656226;0.999950567
26515;933.9770291;0.066358057;0.240809789;0.275562125;0.782884403;0.999950567
144132;905.8351258;0.208141415;0.574659214;0.362199734;0.717202778;0.999950567
23378;472.310663;0.058632367;0.267583379;0.219118121;0.826558035;0.999950567
3611;1068.519861;-0.582875448;0.385536568;-1.511855154;0.130570715;0.999950567
6881;442.7840469;-0.050889451;0.291598686;-0.174518794;0.861457762;0.999950567
1200;1150.891957;-0.248280319;0.350961998;-0.707427926;0.479300587;0.999950567
8642;666.9998445;0.048671632;0.632582022;0.076941219;0.938670307;0.999950567
63875;570.0662266;0.357949765;0.311020065;1.150889623;0.249777648;0.999950567
387751;1804.631439;-0.467397874;0.668253145;-0.699432359;0.484281871;0.999950567
338755;7.302462192;0.160500169;0.778278264;0.206224659;0.836615427;0.999950567
8590;5.136050846;1.457263127;1.176468988;1.238675343;0.215465754;0.999950567
144124;3.863571525;0.268336834;1.030980073;0.260273541;0.794652781;0.999950567
120775;3.48584417;-0.176016268;0.970226257;-0.181417754;0.856039685;0.999950567
7762;277.7595998;0.158153186;0.402098121;0.393319883;0.694083235;0.999950567
7761;146.4794905;0.298219213;0.473731906;0.629510509;0.529014891;0.999950567
338323;18.74240508;0.923093845;0.576118167;1.602264775;0.109097072;0.999950567
143425;25.91776519;0.486765701;0.714292235;0.681465761;0.495576825;0.999950567
100506258;95.6575435;0.356558315;0.594114119;0.600151222;0.548405458;0.999950567
283298;140.1713119;0.146006087;0.586161167;0.249088639;0.803292217;0.999950567
8495;1529.954508;-0.080849403;0.23589976;-0.342727788;0.731803256;0.999950567
51700;89.76093432;-0.032143816;0.292425932;-0.109921222;0.912471852;0.999950567
8665;1688.145464;-0.261071089;0.240421611;-1.085888612;0.277528276;0.999950567
65975;100.6539381;-0.417781115;0.438968785;-0.951733083;0.341232367;0.999950567
9866;606.6525102;0.40401708;0.404647052;0.998443157;0.318064515;0.999950567
6157;7592.613177;0.013568083;0.238918018;0.056789703;0.954712716;0.999950567
619562;21.4616801;-0.053544848;0.505615586;-0.105900312;0.915661447;0.999950567
677826;17.00651572;0.402132534;0.594718689;0.676172688;0.498931011;0.999950567
6764;501.7861009;0.072192746;0.448739407;0.160878998;0.872188704;0.999950567
102724784;13.05144226;1.319576272;0.755517706;1.746585503;0.080709264;0.999950567
56672;249.6525327;0.235843938;0.329585192;0.715578077;0.474251914;0.999950567
56673;7.469334322;0.4918817;0.720577191;0.6826218;0.494845855;0.999950567
56674;1977.799983;0.138891198;0.456056679;0.304548107;0.760710348;0.999950567
493900;50.12115289;0.128235651;0.497135013;0.257949345;0.796446002;0.999950567
56675;21.3030213;0.283661467;0.546964298;0.518610571;0.604032336;0.999950567
57758;183.3349668;0.459334895;0.443131589;1.036565452;0.299938421;0.999950567
23258;538.9696704;-0.221783323;0.508838276;-0.435862107;0.662936779;0.999950567
440026;2280.378979;-0.033413915;0.518999478;-0.064381404;0.948666537;0.999950567
10527;3183.414961;0.285591681;0.297921289;0.958614545;0.337752962;0.999950567
677808;134.2027839;0.254168928;0.414527794;0.613152921;0.539775231;0.999950567
644656;105.5366707;0.219188081;0.42011624;0.521731987;0.60185695;0.999950567
7702;522.362302;-0.022929252;0.260801255;-0.087918488;0.929941462;0.999950567
7465;629.7364098;-0.580014541;0.272072166;-2.131840791;0.033019937;0.999950567
23075;2056.116545;-0.67774522;0.429557585;-1.577775003;0.114617308;0.999950567
101927955;71.18761895;0.264179453;0.76762643;0.344151064;0.730732682;0.999950567
440028;23.00593275;-0.319860655;0.642505015;-0.497833709;0.618601255;0.999950567
283104;93.23481714;-0.409633202;0.429768271;-0.95314901;0.340514577;0.999950567
81846;1293.89156;0.334722459;0.350071158;0.95615549;0.338993684;0.999950567
101928008;4.162266997;0.257657552;0.890435511;0.289361272;0.772304929;0.999950567
105376544;11.75720239;0.111175885;0.558779268;0.198962078;0.842292409;0.999950567
133;260.2895509;0.863163317;0.658203451;1.311392877;0.189725064;0.999950567
272;461.7916225;-0.614083771;0.591877218;-1.03751885;0.299494116;0.999950567
100463486;12.19186036;0.56714887;1.165013195;0.486817551;0.626387632;0.999950567
50862;2236.581947;-0.430056413;0.530719407;-0.81032728;0.417752101;0.999950567
100129827;32.03044063;-0.090707376;0.771093869;-0.117634674;0.90635713;0.999950567
10894;229.7621581;-0.583025782;0.574233362;-1.015311581;0.309957326;0.999950567
10335;341.0442191;-0.05577813;0.453816476;-0.122909002;0.902179157;0.999950567
9646;1246.07345;0.205179455;0.287907846;0.7126567;0.476058216;0.999950567
1982;11999.19907;-0.06031364;0.407234739;-0.148105341;0.882259635;0.999950567
692223;40.89182976;-0.20702389;0.584626263;-0.354113223;0.723254033;0.999950567
101928053;13.57659838;0.062179133;0.898125477;0.069232122;0.944804854;0.999950567
58486;983.5079158;-0.096833573;0.33169668;-0.291934103;0.770337008;0.999950567
729013;135.2576837;-0.331133746;0.431343623;-0.767679707;0.442677495;0.999950567
374378;149.0964483;0.402568918;0.358228273;1.123777624;0.261107376;0.999950567
283106;159.0783217;0.225435504;0.473047559;0.476559913;0.633675534;0.999950567
55031;2624.791029;0.12191062;0.238347757;0.511482136;0.609013494;0.999950567
27122;354.395969;0.003074578;0.395873611;0.007766565;0.99380324;0.999950567
9645;2032.897511;0.906879197;0.651353761;1.392299012;0.163831871;0.999950567
84953;100.77619;0.61761213;0.692260555;0.892167155;0.372303344;0.999950567
55742;909.5429131;0.244818927;0.523716903;0.467464246;0.640167767;0.999950567
7003;962.8601755;0.336347778;0.383643292;0.876720082;0.380638696;0.999950567
406;474.4054698;-0.065187662;0.299594128;-0.217586581;0.827751241;0.999950567
84280;913.6747822;0.317989212;0.349834688;0.908969928;0.363365999;0.999950567
84188;2447.101966;0.757961996;0.461511769;1.642345974;0.100518325;0.999950567
10418;2103.505439;0.185471661;0.377869427;0.490835319;0.623542927;0.999950567
22800;1197.71336;-0.275864428;0.626771521;-0.44013555;0.659838935;0.999950567
1315;5850.14834;0.277476706;0.44480119;0.623821861;0.532744581;0.999950567
5682;2127.916761;0.172074817;0.431737937;0.398563115;0.690215144;0.999950567
5140;732.3183637;0.853709769;0.418727809;2.038817939;0.041468201;0.999950567
120227;564.9218054;0.066996822;0.388465331;0.172465383;0.863071674;0.999950567
387755;103.6257341;0.32262489;0.601301835;0.536543997;0.591582637;0.999950567
102724957;33.82906167;-2.348009189;1.342392398;-1.749122828;0.08026979;0.999950567
55553;1349.987342;-0.367522558;0.723154266;-0.508221517;0.611298002;0.999950567
10944;2230.026482;0.183467121;0.27662293;0.663239021;0.507177484;0.999950567
144100;1268.056319;0.193439393;0.532201594;0.36347015;0.716253707;0.999950567
10819;21.4427816;-0.371547488;0.519510435;-0.715187729;0.474493051;0.999950567
6207;5596.673093;-0.098254513;0.301492727;-0.325893477;0.744504951;0.999950567
26822;8.787098711;0.692983496;0.688738411;1.006163567;0.314336895;0.999950567
85388;11.09967754;0.539618682;0.695539788;0.775827194;0.437851025;0.999950567
5286;2958.523932;0.522110682;0.312523591;1.670628061;0.094795166;0.999950567
374383;513.3447502;0.38194164;0.585122462;0.652755047;0.513914209;0.999950567
3767;23.85554132;-0.579384576;0.480076076;-1.206859923;0.227486094;0.999950567
6833;28.21717703;-0.791810059;0.567081628;-1.396289386;0.162627369;0.999950567
10083;4972.831242;-0.158799531;0.632804622;-0.250945593;0.801856174;0.999950567
3746;186.2426427;0.464681244;0.459421671;1.011448249;0.311801938;0.999950567
26297;289.4804758;0.180633179;0.268899457;0.671749885;0.501742938;0.999950567
7166;372.7518684;0.933184146;0.533101114;1.750482454;0.080035099;0.999950567
113174;225.704683;0.313851019;0.257376744;1.219422602;0.222683836;0.999950567
117195;5.868458505;-0.188594613;0.840360807;-0.224421001;0.822429731;0.999950567
11234;1880.564163;0.205422134;0.513693207;0.399892642;0.689235592;0.999950567
2965;1224.0855;-0.032558718;0.409022982;-0.079601195;0.936554445;0.999950567
3939;10730.94999;-0.043008;0.56908976;-0.075573316;0.939758566;0.999950567
160287;13.82929477;0.133111403;0.58348393;0.228132081;0.819543561;0.999950567
7251;952.2245287;0.129617315;0.410304944;0.315904834;0.752074743;0.999950567
55293;1005.817508;0.505567493;0.457891235;1.10412136;0.269540497;0.999950567
100506540;10.96618171;-0.339570599;0.614540937;-0.55255977;0.580564896;0.999950567
144108;714.9133537;0.137995749;0.431854346;0.319542341;0.74931529;0.999950567
144110;117.2777863;-0.357838176;0.408647787;-0.87566405;0.381212694;0.999950567
283284;15.01791437;0.426380224;0.872086781;0.48891949;0.624898697;0.999950567
84867;3.803235555;1.072069431;1.61359614;0.664397618;0.506435857;0.999950567
54503;726.8669536;0.135775962;0.403157974;0.336781039;0.736281968;0.999950567
79733;171.6065045;-0.153771491;0.560944193;-0.274129748;0.783984913;0.999950567
89797;386.0048336;0.618949644;0.512681054;1.207280118;0.227324285;0.999950567
100874012;12.55722706;0.745231802;0.763877867;0.975590254;0.329267556;0.999950567
399876;4.453055419;0.703047324;1.104899975;0.63629952;0.524581217;0.999950567
100126784;7.285040645;0.346820549;0.76741421;0.451933968;0.651316553;0.999950567
10553;2054.095022;0.057652809;0.597475701;0.096493981;0.923128254;0.999950567
10196;356.220051;0.125919797;0.294931485;0.426945929;0.669418711;0.999950567
4745;12.18184474;0.179722059;0.769484556;0.23356162;0.815325327;0.999950567
203859;631.8074269;0.001520094;0.517775816;0.002935816;0.997657561;0.999950567
2188;431.6354376;-0.293916771;0.459067468;-0.640247438;0.522011747;0.999950567
2620;73.00490488;-0.399196304;0.425578329;-0.938009001;0.348239784;0.999950567
258010;618.0796091;-0.235355026;0.420320766;-0.559941468;0.575519363;0.999950567
100500938;3.793192933;0.509070248;1.075459425;0.473351422;0.635962481;0.999950567
63982;118.6512479;-0.983572094;1.042283833;-0.943670105;0.345338255;0.999950567
159963;7447.422193;-0.933805527;1.143032693;-0.816954346;0.413954518;0.999950567
103695435;4.109487334;0.221260041;0.927125285;0.238651717;0.81137566;0.999950567
91057;134.0795987;0.798752699;0.417991578;1.910930128;0.056013561;0.999950567
55366;4520.630957;0.233127877;0.586747286;0.397322464;0.691129684;0.999950567
105376671;3.522971406;-0.258340584;0.979558769;-0.263731583;0.791986757;0.999950567
55327;2750.673623;0.021377582;0.481862051;0.044364526;0.964613838;0.999950567
497258;27.89250356;-0.121123178;0.425538299;-0.284635199;0.775923641;0.999950567
627;21.40598866;0.284217483;0.512154348;0.554944978;0.578932296;0.999950567
81930;234.2170609;0.133728569;0.369630718;0.361789651;0.717509226;0.999950567
196074;518.8393458;0.376324166;0.374338028;1.005305736;0.314749654;0.999950567
120534;609.6243352;-0.147666723;0.403600454;-0.365873531;0.714459448;0.999950567
744;6.082045891;-0.87525856;0.833905325;-1.049589844;0.293906728;0.999950567
120526;293.5178441;0.148973116;0.27625605;0.53925739;0.589709266;0.999950567
196294;93.94232523;0.175382187;0.36952309;0.474617667;0.635059512;0.999950567
26610;472.8933094;0.242945597;0.265302844;0.915729333;0.359808876;0.999950567
5080;60.58470349;0.043474699;0.431128802;0.100839236;0.919678079;0.999950567
440034;3.701362915;0.210133198;1.021507228;0.205708969;0.837018252;0.999950567
5954;888.1154937;0.798831436;0.358352138;2.229180048;0.025801927;0.999950567
10480;1766.366299;0.012079411;0.310854299;0.038858756;0.969003;0.999950567
493860;8.546833624;-0.590107027;0.722437767;-0.816827489;0.414027021;0.999950567
79056;589.0206768;0.511453366;0.601063052;0.850914666;0.394816757;0.999950567
79832;1268.973032;0.249382485;0.313557917;0.795331487;0.426420702;0.999950567
91614;572.3504722;-0.172841391;0.83578413;-0.206801476;0.836164904;0.999950567
55346;494.2624525;-0.24239735;0.368616406;-0.657586983;0.510803561;0.999950567
283267;279.3586601;-0.403571434;0.445231369;-0.906430819;0.364707866;0.999950567
1479;438.562048;0.038336397;0.21620031;0.177318879;0.859257922;0.999950567
338739;7.248062383;-0.141810704;0.839659886;-0.16889065;0.865882654;0.999950567
10114;3861.669499;0.001189858;0.248184619;0.004794245;0.996174761;0.999950567
25758;7.844736316;-0.923853932;0.994585687;-0.928883197;0.352949622;0.999950567
966;3366.219442;0.448337702;0.283896621;1.579228737;0.114283601;0.999950567
26273;996.4573779;-0.146810423;0.36793232;-0.399014752;0.689882334;0.999950567
4005;248.6467126;-0.537381819;0.462399425;-1.162159357;0.24517074;0.999950567
4076;4551.791975;0.250466785;0.283903847;0.882223992;0.37765569;0.999950567
55226;720.4176046;0.314294434;0.406685224;0.7728199;0.439628974;0.999950567
25841;329.5593504;0.145043912;0.360893846;0.401901872;0.687756245;0.999950567
847;4901.354554;-0.135991988;0.591903037;-0.229753827;0.818283065;0.999950567
26298;6310.163676;1.480601706;0.631697232;2.343847069;0.019085995;0.999950567
51074;365.0050122;0.322688796;0.469903955;0.686712236;0.492264085;0.999950567
8050;613.2251069;-0.018355901;0.507132189;-0.036195496;0.971126477;0.999950567
100616437;4.030358871;-0.006116936;1.050717779;-0.005821673;0.995355003;0.999950567
960;2817.912872;-0.251710748;0.548304269;-0.45907129;0.646182973;0.999950567
6506;261.515533;-1.757367891;1.108293708;-1.585651781;0.112818323;0.999950567
