GeneID	    Base mean	             log2(FC)	              StdErr	            Wald-Stats	              P-value	              P-adj
94	1471.59413084995	1.12002769403701	0.431039079169521	2.59843654128754	0.00936493529620761	0.829297688858124
924	172.467947217306	-2.08640401781029	0.802161614087809	-2.60097713623816	0.00929586491947736	0.829297688858124
26780	24.5262765361886	-1.98470415073483	0.763100613839538	-2.60084203149673	0.0092995264954928	0.829297688858124
26007	3238.6421310431	-1.56551446962403	0.602922061913458	-2.59654533897076	0.00941664771513467	0.830016462261338
22943	12.2891533279241	-2.02057285729574	0.779116838979814	-2.59341443568529	0.00950281818250052	0.833751868095057
11012	9.31479814445871	-1.71877512022103	0.663967772132039	-2.58864238952735	0.00963551014982388	0.841515952947233
93589	144.162926445693	-0.866240502211351	0.335340530109118	-2.58316673480978	0.00978979979985741	0.848520643823412
100271927	53.741876064365	-1.26424150807238	0.48951580852063	-2.58263673218859	0.00980485013084462	0.848520643823412
192683	263.036928345426	-1.62513520517779	0.631620853804922	-2.57296002085409	0.0100832854600551	0.868668198524837
257177	95.9411449428307	0.891776003626791	0.34844523291295	2.55930034161087	0.010488308382813	0.871995210918673
405753	78.1491483620861	2.9697768765921	1.16010860244226	2.55991281362808	0.0104698426068066	0.871995210918673
124220	253.055876498093	1.76878482268737	0.689955194611242	2.56362273449365	0.0103586069929927	0.871995210918673
124152	77.8552260819932	0.782957524462003	0.304852222178975	2.56831824569197	0.0102193287380213	0.871995210918673
23550	3040.53272124322	-0.970981261831062	0.3782890520427	-2.56677071828518	0.010265046211957	0.871995210918673
10494	1035.68623161705	-0.53134114950397	0.207483833817218	-2.56087975495986	0.0104407486023436	0.871995210918673
26150	18.1852512594557	1.6402223184023	0.6400233861141	2.56275372742379	0.0103845679337479	0.871995210918673
7104	2173.08991785877	-2.8925134435765	1.12989091602176	-2.55999353792556	0.0104674109614449	0.871995210918673
714	846.628629855968	-0.903427605053214	0.35361878279856	-2.55480661378741	0.0106246808607005	0.877994859032273
65123	13.4736293042778	1.73947316458333	0.681707384162765	2.5516419581103	0.010721663633338	0.877994859032273
51596	8.37375800536389	3.21294723007316	1.25869927795471	2.55259320978872	0.0106924295446942	0.877994859032273
340515	5.77080129205695	-3.9777177335067	1.55934726505572	-2.55088640141013	0.0107449341958359	0.877994859032273
81831	176.341141412049	1.129548743462	0.443237409971828	2.54840570324105	0.0108216538467975	0.880484904227254
115817	485.373320141307	-0.998624395039516	0.392633136284057	-2.54340325039975	0.0109778454063539	0.886916717454438
80301	567.231513722369	-1.60052675233284	0.629583697532667	-2.54219853310257	0.0110157582903178	0.886916717454438
641298	229.482349173641	1.4535988935917	0.571964240713841	2.54141568671764	0.0110404570637482	0.886916717454438
100130449	6.19630216249128	3.65111481498018	1.43797054815269	2.53907482296535	0.0111146049958474	0.8891216996468
729540	21.1835555253363	2.06445258912247	0.813954625398588	2.53632392359896	0.0112023060998375	0.892387890522205
3861	9.77527467486414	-2.55143994550218	1.00679428188658	-2.5342217287142	0.0112697396557578	0.894019055441551
83998	5555.79221308323	-1.7054886128341	0.674704715566987	-2.52775558475369	0.011479423626731	0.90220905065619
387758	54.0440101896528	1.25010440561009	0.494696056906717	2.5270150997905	0.0115036556676772	0.90220905065619
56477	1446.49966995283	2.22532966227882	0.88073806573135	2.52666456562309	0.0115151425657573	0.90220905065619
25780	582.541069858126	-1.59837858589625	0.634035266635167	-2.52096164047604	0.0117034609644306	0.913205710253256
84688	38.5192900382442	-1.57244649211619	0.624509631386394	-2.51788989807155	0.0118060219788729	0.917448377370453
51283	7.03193877456244	2.30279854602446	0.915280230838014	2.51594917975674	0.0118712298999704	0.917829925314846
1678	105.892255183989	0.832604857231978	0.331071628606768	2.51487830816487	0.0119073476313234	0.917829925314846
23657	280.897124902191	1.13225259488365	0.450894997836034	2.51112254586464	0.0120347910831558	0.923912852549205
5317	23.8952731219708	-1.61867257664658	0.646047503785953	-2.50550086047987	0.0122278100781466	0.934048199885261
439950	39.3390438408934	1.13345553437948	0.452580477580578	2.50442869396123	0.0122649325054528	0.934048199885261
